"",".id","intervention_costs","standard_costs","intervention_qol","standard_qol","inc.cost","inc.qol","NMB"
"670",670,-143624107.04646,-104044968.330266,9142.97220526253,7315.40024641921,-39579138.7161949,1827.57195884332,76130577.8930613
"671",671,-28211824.961115,-19882203.9931551,10632.9319245476,9075.93224871989,-8329620.9679599,1556.99967582772,39469614.4845143
"672",672,-35520483.0076804,-27133564.4856641,9119.31509461768,7598.00226484134,-8386918.52201623,1521.31282977633,38813175.1175429
"673",673,28537723.986315,23907926.0087587,10686.5508871174,9434.61673937238,4629797.97755637,1251.93414774504,20408884.9773445
"674",674,-90722397.1578368,-68467794.0992553,7644.47445771532,6245.7181221225,-22254603.0585815,1398.75633559282,50229729.7704378
"675",675,-96545245.2185364,-69411724.6173047,7193.74674294985,6042.72638191804,-27133520.6012317,1151.02036103181,50153927.821868
"676",676,16897695.4868997,14025780.2088643,7409.00251603165,6436.80548050918,2871915.27803545,972.19703552247,16572025.432414
"677",677,-30130999.3231954,-22086722.3432369,9243.70885050179,7817.46190605983,-8044276.97995852,1426.24694444196,36569215.8687978
"678",678,17566483.3504573,27416192.1044943,11026.935961187,8917.24869297781,-9849708.75403694,2109.68726820923,52043454.1182214
"679",679,5137435.44849566,7498323.24750156,8585.18952762557,7553.72141076016,-2360887.7990059,1031.4681168654,22990250.136314
"680",680,71225118.9395031,57335430.8001881,11574.331159316,9208.01966266668,13889688.139315,2366.31149664935,33436541.793672
"681",681,-230674411.128706,-174828245.549021,8923.74667897583,7462.99866772113,-55846165.5796849,1460.7480112547,85061125.8047789
"682",682,-48753011.698108,-42706579.2650226,9459.98558470566,7986.97936676158,-6046432.43308535,1473.00621794408,35506556.7919669
"683",683,50402322.7554747,39160039.040213,9586.25408421157,7788.73710055271,11242283.7152617,1797.51698365886,24708055.9579154
"684",684,-167927272.638112,-129063000.358578,11756.0320026074,9580.28564050618,-38864272.2795348,2175.74636210127,82379199.5215602
"685",685,-26866380.1745389,-22207702.093708,8163.09791164007,6765.30863455742,-4658678.08083095,1397.78927708265,32614463.6224839
"686",686,35188277.9974703,26859725.1797708,11450.0155004456,9248.24955933144,8328552.81769954,2201.7659411142,35706766.0045845
"687",687,-45348571.2387495,-35943516.1699061,9107.36835824921,7498.61780539663,-9405055.06884338,1608.75055285259,41580066.1258951
"688",688,-119293407.001348,-103293646.728595,8733.30673693267,7533.42231670489,-15999760.2727524,1199.88442022778,39997448.677308
"689",689,-154121069.375288,-132756995.840111,9346.80845779332,7864.65792856602,-21364073.5351769,1482.15052922731,51007084.119723
"690",690,232092607.915727,203416009.545328,9250.11840361173,7772.26269618477,28676598.3703997,1477.85570742696,880515.778139528
"691",691,100449664.367146,83777257.4922063,8190.21737230666,6848.48998669079,16672406.8749396,1341.72738561587,10162140.8373778
"692",692,46603861.0591494,36127271.9297761,7654.67556163857,6401.60597487895,10476589.1293733,1253.06958675962,14584802.6058191
"693",693,-110506891.895287,-81702372.298873,11273.5042847089,9015.06192132482,-28804519.596414,2258.44236338412,73973366.8640964
"694",694,61849153.66099,49350971.7055697,12005.2787725303,8895.5475705174,12498181.9554203,3109.73120201286,49696442.0848369
"695",695,-74227654.3377699,-65651713.778537,8055.32401831519,7004.24417812774,-8575940.5592329,1051.07984018745,29597537.3629819
"696",696,53853705.9190004,47347298.1647499,11571.1415273636,9457.20787228201,6506407.75425054,2113.93365508163,35772265.3473821
"697",697,-53918904.230913,-53507760.6212891,10701.43313062,9036.45783290286,-411143.609623879,1664.97529771718,33710649.5639674
"698",698,-109804301.581124,-88857954.182869,9114.43952000296,7687.60213861213,-20946347.3982547,1426.83738139083,49483095.0260713
"699",699,-102818390.051961,-80058818.9299476,11745.9416385954,10054.386624572,-22759571.1220131,1691.55501402338,56590671.4024807
"700",700,-16262166.5287521,-18214792.8617719,11356.3125778094,9129.53665781669,1952626.33301983,2226.7759199927,42582892.0668342
"701",701,35304639.0857288,35031649.8055323,7350.99706260088,6369.23547425467,272989.280196518,981.761588346207,19362242.4867276
"702",702,-10735958.2230554,-13140241.357833,9997.46154192966,8369.07176314669,2404283.13477758,1628.38977878297,30163512.4408818
"703",703,-100894562.802731,-80220597.1924856,7646.8371374714,6542.06270303458,-20673965.6102458,1104.77443443682,42769454.2989821
"704",704,82445798.0762936,71516100.3663387,9258.93580815774,7820.21363393252,10929697.7099549,1438.72217422522,17844745.7745495
"705",705,-72101774.1838794,-56981017.7421234,8455.0461979927,7194.85322915569,-15120756.441756,1260.19296883701,40324615.8184962
"706",706,-12379705.6252958,-526933.961757923,11423.7779568791,9262.07929637115,-11852771.6635379,2161.69866050799,55086744.8736976
"707",707,56095136.2426665,47901020.1719205,7375.16818827467,6274.66262629319,8194116.07074605,1100.50556198148,13815995.1688836
"708",708,156352708.330302,130385441.003029,9494.42657222746,7955.54602543419,25967267.3272734,1538.88054679327,4810343.60859191
"709",709,-113635236.812559,-100378794.96069,5916.41821118377,5114.88409006681,-13256441.8518682,801.534121116956,29287124.2742073
"710",710,-2137492.76410846,65543.3773613503,13544.0674916701,10674.9577534226,-2203036.14146981,2869.10973824752,59585230.9064203
"711",711,45946113.7163985,43568970.1994766,8485.4770077532,7364.35217119023,2377143.51692189,1121.12483656298,20045353.2143377
"712",712,2907430.19198737,3074723.47911291,9426.43156120885,7958.10887340665,-167293.287125538,1468.3226878022,29533747.0431695
"713",713,-13864220.8853278,-6441649.80092444,8438.82723438994,6905.7787952133,-7422571.08440331,1533.04843917663,38083539.867936
"714",714,-96541773.0199809,-76147511.5898024,9266.81045952958,7866.22745939091,-20394261.4301785,1400.58300013868,48405921.4329521
"715",715,4058869.68605147,9674328.74901487,7727.49873167284,6651.537616479,-5615459.0629634,1075.96111519385,27134681.3668403
"716",716,-80808160.3341764,-57563209.9219191,10954.2276429252,9098.47446215571,-23244950.4122573,1855.75318076952,60360014.0276477
"717",717,127244504.633111,114563478.070716,7200.21952748816,6097.29624818395,12681026.5623947,1102.92327930421,9377439.02368953
"718",718,-40350660.9380954,-35184324.0138699,6434.75327811748,5372.95639285004,-5166336.9242255,1061.79688526744,26402274.6295743
"719",719,-14046417.0749037,-6844008.70135088,10452.5289143363,8613.7619701898,-7202408.37355281,1838.76694414652,43977747.2564832
"720",720,17014710.4106001,25306283.4009614,10177.6123095117,7650.87797497246,-8291572.9903613,2526.73433453927,58826259.6811467
"721",721,-50563832.9108241,-37539297.6529802,11264.0462007151,9624.97670650875,-13024535.2578439,1639.06949420638,45805925.1419714
"722",722,-6922842.80912232,-6335317.04675425,7953.36511478129,6764.6844608183,-587525.762368064,1188.68065396298,24361138.8416278
"723",723,52534818.921602,45808340.611604,8282.01116147039,7162.00905650219,6726478.30999809,1120.00210496821,15673563.7893661
"724",724,146973913.114629,119120026.908823,7158.16554691081,5920.34250889911,27853886.2058058,1237.8230380117,-3097425.44557173
"725",725,-240929710.109057,-182581607.717638,7130.23894461711,5811.8975511701,-58348102.3914189,1318.34139344701,84714930.2603592
"726",726,-6218566.12709592,-6201112.85685843,10015.4658222322,8426.72118263336,-17453.2702374887,1588.7446395988,31792346.0622134
"727",727,119000002.619926,93538315.5020779,6776.07986698134,5742.03942689704,25461687.1178485,1034.0404400843,-4780878.31616249
"728",728,-39089267.3620344,-31870113.8962481,6456.35646835081,5428.06893243347,-7219153.46578625,1028.28753591735,27784904.1841332
"729",729,-58227093.9021734,-38931012.0180665,8665.00151374619,7569.85714456097,-19296081.8841069,1095.14436918522,41198969.2678113
"730",730,-43352849.5461121,-33353935.1774608,7414.41336122151,6524.94890636049,-9998914.36865135,889.464454861019,27788203.4658717
"731",731,-155937632.85435,-127359337.411735,6839.7032651946,5854.43902633637,-28578295.4426153,985.264238858234,48283580.21978
"732",732,11904021.4182053,9414496.39827811,7690.66094396171,6768.60613914417,2489525.01992722,922.054804817535,15951571.0764235
"733",733,-22858449.7897063,-14751632.630519,9308.39639622353,7970.79578192256,-8106817.15918725,1337.60061430098,34858829.4452068
"734",734,-68127533.985589,-60652980.5088171,9237.29147844702,7938.94798670063,-7474553.47677193,1298.34349174639,33441423.3116997
"735",735,-6099067.84132447,-8188310.01302175,10887.6259924725,8835.88968284924,2089242.17169728,2051.73630962328,38945484.0207684
"736",736,-101810282.54231,-82376639.4322864,10593.858249246,8583.31460652929,-19433643.110024,2010.54364271667,59644515.9643574
"737",737,-12484510.1836366,-16451294.0260737,8429.56010755844,7466.1416783452,3966783.84243712,963.418429213238,15301584.7418276
"738",738,-2495304.4141085,694987.631532811,12033.4423541286,9819.69092262174,-3190292.04564132,2213.75143150687,47465320.6757788
"739",739,82866373.3275239,69849292.4561748,9168.16437720307,7843.07385823488,13017080.8713491,1325.09051896819,13484729.5080147
"740",740,-5859563.45201245,5713619.7532844,8484.66093940433,7048.36232447546,-11573183.2052969,1436.29861492887,40299155.5038743
"741",741,36621609.8392492,33971550.6265023,7753.92857477141,6625.21220483903,2650059.2127469,1128.71636993238,19924268.1859007
"742",742,-6324008.69485136,-357898.031899125,6245.49856182223,5518.74235335798,-5966110.66295223,726.75620846425,20501234.8322372
"743",743,-61932273.8440025,-57309276.2380553,8576.84413484813,7126.60158131921,-4622997.60594719,1450.24255352892,33627848.6765256
"744",744,23041909.9102589,17218662.7698028,10703.4367916135,8875.9280057925,5823247.14045612,1827.50878582103,30726928.5759646
"745",745,-5554800.86228492,-4314687.23839665,9739.60597706199,8229.22782253443,-1240113.62388827,1510.37815452756,31447676.7144395
"746",746,101439026.606122,94160132.7615357,8390.8449622988,7492.20229473205,7278893.84458661,898.642667566752,10693959.5067484
"747",747,14089144.1756693,9329786.75545608,12080.9927603989,10456.2346759676,4759357.42021326,1624.7580844313,27735804.2684127
"748",748,179321225.410846,159258231.734465,10805.0304118727,9511.51591054662,20062993.6763813,1293.51450132613,5807296.3501413
"749",749,-155401414.024915,-120074419.14582,9723.96660331191,8400.41921370018,-35326994.8790952,1323.54738961173,61797942.6713299
"750",750,-76567403.4742527,-65406707.6646649,8879.42257584769,7679.35895193313,-11160695.8095878,1200.06362391456,35161968.2878789
"751",751,-137585473.508931,-115710360.216504,9821.52132918477,8362.83675448123,-21875113.2924268,1458.68457470353,51048804.7864975
"752",752,63556721.9635269,56929360.8837601,9371.06541340221,7649.05239852124,6627361.0797668,1722.01301488097,27812899.2178526
"753",753,-20082496.6130325,-19867990.2754013,8548.80900743698,7373.0120763394,-214506.337631229,1175.79693109759,23730444.959583
"754",754,-71071658.1039508,-50335502.1599071,9871.11546576546,7746.04176895428,-20736155.9440437,2125.07369681118,63237629.8802673
"755",755,6553891.99183096,6934538.96597871,10495.3375412236,9077.10549749569,-380646.974147757,1418.23204372793,28745287.8487064
"756",756,156870281.903,140487047.288306,7930.82913146704,7084.41229365169,16383234.6146942,846.416837815351,545102.141612809
"757",757,7991878.69109987,8545109.59298964,9148.82459572808,8002.46632061044,-553230.901889763,1146.35827511763,23480396.4042425
"758",758,-13423540.5243455,-13399256.9320692,6689.74238368226,5635.65101824686,-24283.5922763702,1054.0913654354,21106110.9009843
"759",759,-122981864.421892,-93780741.3133958,8688.23451236627,6986.36264032186,-29201123.1084965,1701.87187204441,63238560.5493848
"760",760,-81632249.1521195,-63667376.2474954,7922.28930006884,6768.31913454673,-17964872.9046241,1153.97016552211,41044276.2150662
"761",761,14939776.0873879,18982616.206737,7943.21734734445,6544.54581679644,-4042840.11934911,1398.67153054801,32016270.7303092
"762",762,-36331152.3964059,-26621012.8372303,7401.85232620542,6298.10925707279,-9710139.55917562,1103.74306913262,31785000.9418281
"763",763,262789136.836731,226489271.901072,9857.98723323927,8492.69806756729,36299864.9356591,1365.28916567198,-8994081.62221955
"764",764,-35564495.2768726,-27600644.7527728,8286.13084086698,6970.71694760715,-7963850.52409982,1315.41389325984,34272128.3892965
"765",765,-10112959.5781794,-6521393.32040421,7812.72634503963,6730.50698364393,-3591566.25777514,1082.2193613957,25235953.4856891
"766",766,46678825.5239063,42572323.8094633,8553.36568615094,7405.99378893555,4106501.714443,1147.37189721539,18840936.2298647
"767",767,58984673.3718563,49095722.3613385,10991.2704370295,9257.31229162217,9888951.01051775,1733.95814540738,24790211.8976299
"768",768,41376983.6532956,30652212.4022526,9498.35082994032,7312.01158024663,10724771.2510429,2186.33924969369,33002013.7428308
"769",769,-107930380.581451,-85967601.3993454,9673.0868295302,8141.78570929336,-21962779.1821058,1531.30112023685,52588801.5868427
"770",770,-91622361.036102,-57846878.4691833,8691.39003241322,6951.72861591735,-33775482.5669186,1739.66141649587,68568710.8968361
"771",771,-95170905.2929749,-71244795.7302002,8603.66472778713,6972.54157829644,-23926109.5627747,1631.12314949069,56548572.5525885
"772",772,-86707072.9761564,-62744561.2213045,9435.62986651957,7435.30100446266,-23962511.7548518,2000.3288620569,63969088.9959899
"773",773,-68250674.3136624,-44753607.3363546,10287.5640946741,8506.24529994311,-23497066.9773078,1781.31879473102,59123442.8719282
"774",774,-135066368.082834,-118205073.66499,9368.68100270547,7992.04322555089,-16861294.4178437,1376.63777715458,44394049.9609353
"775",775,27371245.5407435,25711580.8887585,11032.4087499045,8986.67442461488,1659664.651985,2045.73432528964,39255021.8538078
"776",776,-161282498.250428,-122900216.790889,9261.46647077507,7835.35214315954,-38382281.4595389,1426.11432761553,66904568.0118494
"777",777,-86625928.5242314,-65349841.616474,9200.53768876669,7674.68300524423,-21276086.9077574,1525.85468352246,51793180.5782065
"778",778,-99450860.5431937,-81165335.6545347,10918.2230000833,9376.94270047425,-18285524.888659,1541.28029960907,49111130.8808405
"779",779,-19604778.6906597,-13081210.9917203,7885.56935121041,6636.64099003383,-6523567.6989394,1248.92836117657,31502134.9224709
"780",780,-102149835.631074,-81309249.1657265,7478.52189887116,6345.67903822169,-20840586.4653475,1132.84286064947,43497443.6783369
"781",781,-65543630.0501578,-38310985.266425,10493.0461016327,8499.57987624055,-27232644.7837328,1993.46622539211,67101969.2915751
"782",782,-45808878.4617308,-35419044.7962708,7406.77280323081,6447.613406675,-10389833.6654599,959.15939655581,29573021.5965761
"783",783,78329465.8242174,67973448.0666954,8335.50798725157,6996.67492163429,10356017.757522,1338.83306561728,16420643.5548236
"784",784,-37404036.2630112,-22511009.6515952,10569.3526060665,8886.12216935237,-14893026.611416,1683.23043671411,48557635.3456982
"785",785,-58555770.2255123,-38239550.9441593,10180.8727915841,8049.74907407637,-20316219.281353,2131.12371750773,62938693.6315076
"786",786,-16217615.2791574,-6557367.26059868,9003.69321606388,7576.0984218428,-9660248.01855875,1427.59479422108,38212143.9029804
"787",787,-22927181.7922927,-14326756.8061375,7740.59169012923,6705.75259176448,-8600424.98615515,1034.83909836475,29297206.9534501
"788",788,-99152181.7385944,-85302785.1136347,9793.46373885884,8354.62305883539,-13849396.6249597,1438.84068002345,42626210.2254287
"789",789,24994143.6696945,26862238.9546428,13694.8238010317,11283.4001922161,-1868095.28494833,2411.42360881568,50096567.461262
"790",790,15103586.8050794,16432389.1037666,10150.4843371572,8805.89606930587,-1328802.2986872,1344.58826785135,28220567.6557142
"791",791,82370345.6496735,66719922.6223962,7666.85804553195,6440.87395076921,15650423.0272773,1225.98409476274,8869258.86797746
"792",792,6465044.98915701,6015801.21796786,6627.00860393156,5815.61484598979,449243.771189157,811.393757941773,15778631.3876463
"793",793,-61071735.4133283,-52518168.2662055,9714.95438889401,8400.82974296155,-8553567.14712279,1314.12464593246,34836060.0657719
"794",794,-44698235.5608558,-49612599.6375709,9831.99076035222,7865.20546935917,4914364.07671508,1966.78529099305,34421341.7431459
"795",795,-30211199.1521083,-18960835.1657932,9641.69119545582,7974.70914632634,-11250363.9863151,1666.98204912949,44590004.9689048
"796",796,-162614917.385133,-136611382.655402,10022.9897753175,8775.45274569678,-26003534.7297316,1247.53702962068,50954275.3221452
"797",797,20394466.2070881,20007235.6837971,10970.6764587872,9558.79022006224,387230.523291018,1411.88623872496,27850494.2512082
"798",798,-63636177.7772299,-45968859.8442087,15227.6974293757,12102.389430203,-17667317.9330213,3125.30799917269,80173477.916475
"799",799,-59435238.3473411,-41501163.5852146,12042.3543140535,9528.75767361581,-17934074.7621265,2513.59664043766,68206007.5708798
"800",800,70412184.8816164,60718518.8116919,13049.4363166067,10860.481901399,9693666.06992454,2188.95441520776,34085422.2342307
"801",801,-49809507.5300716,-33900252.0445824,9853.90263854216,7867.73060314022,-15909255.4854891,1986.17203540195,55632696.1935281
"802",802,-166346621.381501,-135770038.216483,9783.6991141583,8218.23345597665,-30576583.1650184,1565.46565818165,61885896.3286513
"803",803,-118917025.102664,-90872079.471407,12971.1932717585,10765.37312492,-28044945.6312572,2205.82014683846,72161348.5680264
"804",804,-51885552.7721398,-41119225.0081482,11431.1271219681,9394.70639378917,-10766327.7639916,2036.42072817891,51494742.3275699
"805",805,-19381159.1825797,-12686884.886872,8762.03154519486,7453.59382053783,-6694274.29570764,1308.43772465703,32863028.7888483
"806",806,-14843792.7206612,-4213249.05086775,9629.90544267299,7529.93879619824,-10630543.6697934,2099.96664647475,52629876.5992884
"807",807,-98340538.8456959,-89842582.5160427,5638.92487736481,4838.62503771637,-8497956.32965319,800.299839648436,24503953.1226219
"808",808,-14994951.171829,-15694975.8502175,7740.93971502807,7054.16066905911,700024.678388547,686.779045968962,13035556.2409907
"809",809,26821711.125417,25077135.6905568,9456.48424158104,8124.09692176041,1744575.4348602,1332.38731982063,24903170.9615524
"810",810,-109544188.169082,-90072914.3240197,9664.43152940697,8394.19583234966,-19471273.8450621,1270.23569705732,44875987.7862084
"811",811,-38679917.3852908,-29982811.8334254,8240.69960345844,7144.40586146991,-8697105.55186538,1096.29374198852,30622980.3916359
"812",812,-154831681.957668,-136246114.581786,9986.27437510074,8702.36600062371,-18585567.375882,1283.90837447704,44263734.8654227
"813",813,-60478442.791276,-50355954.0429688,13447.0450085466,10939.6773573996,-10122488.7483073,2507.36765114695,60269841.7712463
"814",814,30139533.2227162,25775856.1600784,11593.5661154814,9676.89270874216,4363677.06263788,1916.67340673922,33969791.0721464
"815",815,-44375281.2287356,-36352411.9781704,7358.34654412937,6568.64549320213,-8022869.25056516,789.701050927239,23816890.2691099
"816",816,-19732348.686578,-15031880.6194623,10905.8995463732,9158.40168266939,-4700468.06711573,1747.49786370383,39650425.3411924
"817",817,-69957895.6511473,-56795670.4887563,8602.21736462057,7246.67793426369,-13162225.162391,1355.53943035688,40273013.7695286
"818",818,-34156031.0812348,-23120459.124824,7199.06556591769,6195.19895422538,-11035571.9564109,1003.86661169231,31112904.190257
"819",819,-880783.792222247,326204.483606876,8484.28629368952,6900.48321183377,-1206988.27582912,1583.80308185575,32883049.9129441
"820",820,-988345.69040127,-1463153.26715931,6515.69695019626,5457.8901139616,474807.576758037,1057.80683623466,20681329.1479351
"821",821,-92358441.3997133,-75225217.4419688,8044.6032558624,6876.65470770189,-17133223.9577446,1167.94854816051,40492194.9209547
"822",822,25886988.0776653,26904362.7799579,11751.1091757941,10074.4156493748,-1017374.70229261,1676.69352641929,34551245.2306785
"823",823,-15350881.3823255,-11545853.9728098,10579.2250814602,8943.11398962376,-3805027.40951569,1636.11109183647,36527249.2462451
"824",824,-24021385.2742753,-16925634.6441495,9447.22118271095,7878.12813564037,-7095750.63012582,1569.09304707058,38477611.5715374
"825",825,-22569411.9555489,-13432286.8883344,8500.65585303473,7185.92933895986,-9137125.06721454,1314.72651407487,35431655.3487119
"826",826,24511386.0081753,18878588.5760422,10128.8524825168,8763.60397737436,5632797.43213311,1365.24850514241,21672172.670715
"827",827,-42352736.2703718,-31281888.2202787,9279.56037874312,7818.55329448649,-11070848.0500931,1461.00708425663,40290989.7352258
"828",828,-133918405.223007,-102145213.422255,11642.1499756477,9663.49836630369,-31773191.8007525,1978.65160934406,71346223.9876338
"829",829,-61363979.9219284,-50218169.3040152,11400.345291035,9420.99073261278,-11145810.6179132,1979.35455842222,50732901.7863576
"830",830,31053230.2636366,27725419.9951054,8883.88738003991,7588.59877284225,3327810.26853126,1295.28860719766,22577961.8754219
"831",831,-67875267.5244473,-50211352.3269444,10875.5613628667,8559.14310827243,-17663915.1975029,2316.41825459428,63992280.2893884
"832",832,53751665.9496296,49996589.5506981,6550.46540898026,5579.14698895104,3755076.39893149,971.318420029224,15671292.001653
"833",833,-41207060.9388186,-33801342.1465735,10932.1497479315,9493.73477026584,-7405718.79224509,1438.41497766562,36174018.3455574
"834",834,-18609279.1441444,-11923724.2444185,11140.2461633528,9426.97043529618,-6685554.89972591,1713.27572805666,40951069.4608591
"835",835,35871128.0700986,24834302.4992786,8302.83923816268,6876.15693292335,11036825.57082,1426.68230523932,17496820.5339665
"836",836,-26543045.2851619,-24206491.1766324,10409.3943097649,9219.32079570237,-2336554.10852949,1190.07351406249,26138024.3897793
"837",837,12640633.1428262,15459228.8721896,9906.24575895042,8241.62938597335,-2818595.72936341,1664.61637297707,36110923.1889047
"838",838,-65305995.2697547,-53642044.577873,9092.90732219275,7873.41787995906,-11663950.6918817,1219.48944223369,36053739.5365555
"839",839,-13769493.5553339,-7465843.30217257,10038.8758322259,8841.35994260756,-6303650.25316133,1197.51588961838,30253968.0455289
"840",840,19186432.2039737,14363997.5772968,11382.2732983339,9152.56717283169,4822434.62667691,2229.70612550223,39771687.8833676
"841",841,-146403232.850279,-112626229.908518,7683.36683834987,6303.46036102253,-33777002.9417603,1379.90647732733,61375132.488307
"842",842,100720353.466367,91967091.8332813,8081.78216751178,6707.70745566419,8753261.63308531,1374.07471184759,18728232.6038664
"843",843,-68408107.3556912,-46756616.7286905,7311.0426345325,6092.11110874174,-21651490.6270006,1218.93152579076,46030121.1428159
"844",844,24971173.1396872,30472728.5443288,11984.2696361177,9573.49755541859,-5501555.40464155,2410.77208069916,53716997.0186248
"845",845,-37005739.5460686,-28602227.8561952,7686.24110872506,6507.39502065651,-8403511.68987335,1178.84608806855,31980433.4512444
"846",846,-172067573.251149,-119739320.918941,10854.8967379338,8515.14925533099,-52328252.332208,2339.74748260283,99123201.9842646
"847",847,105351902.999407,91676605.6575081,7930.12565527901,6834.07244012381,13675297.3418989,1096.0532151552,8245766.96120507
"848",848,-34186338.277205,-32933047.1725444,11178.8837871314,9642.48684873449,-1253291.10466056,1536.39693839696,31981229.8725998
"849",849,-1976372.7185743,-2345972.7733306,6273.42656868295,5178.23911765088,369600.054756301,1095.18745103207,21534148.9658851
"850",850,-90560073.1970814,-72913970.8155504,9575.0176795655,7875.2155799698,-17646102.381531,1699.8020995957,51642144.3734451
"851",851,-55109664.732694,-39246006.6705766,11095.1052978284,9378.14334799855,-15863658.0621173,1716.96194982986,50202897.0587146
"852",852,45060589.4557564,43136262.6653902,11102.1433870683,9403.40385475984,1924326.79036627,1698.73953230842,32050463.8558021
"853",853,-90217894.0242525,-73442843.2193195,10468.7834548544,8669.63822356495,-16775050.804933,1799.14523128944,52757955.4307218
"854",854,-85545320.8973582,-69736066.4496376,11324.9025176892,9734.0261938345,-15809254.4477205,1590.87632385473,47626780.9248152
"855",855,-27023728.5382545,-21546559.943564,11488.2229229367,9752.04190981533,-5477168.59469058,1736.18101312137,40200788.857118
"856",856,-116657349.31175,-84481532.0139946,7775.77035648685,6467.6515769246,-32175817.2977555,1308.11877956225,58338192.8890005
"857",857,-71505728.3730831,-55669021.3845056,8298.73078486957,6947.49332601138,-15836706.9885776,1351.23745885819,42861456.1657414
"858",858,-36797666.0193233,-32452406.7558433,9029.11753286959,7426.92867205838,-4345259.26348009,1602.18886081121,36389036.4797043
"859",859,1293542.06662963,-881312.457082327,8887.08990121043,7904.98088093015,2174854.52371196,982.109020280278,17467325.8818936
"860",860,83295044.2394816,70725804.5987959,6899.24094499011,5680.24631644368,12569239.6406857,1218.99462854643,11810652.9302428
"861",861,-28291536.3469529,-22741874.8368158,8867.19546235195,7542.28440572978,-5549661.51013709,1324.91105662218,32047882.6425806
"862",862,53246180.9498882,45843962.5273277,10246.1761743667,8788.37129618458,7402218.42256042,1457.80487818214,21753879.1410823
"863",863,-69408083.3586454,-59042196.0360122,9443.04092492638,7822.2889899061,-10365887.3226332,1620.75193502028,42780926.0230388
"864",864,-107117356.730097,-96318663.9251014,6949.06914777831,6190.61027203904,-10798692.804996,758.458875739269,25967870.3197814
"865",865,5040219.44613871,2504030.80296941,8493.15258686834,7224.61687747126,2536188.6431693,1268.53570939708,22834525.5447723
"866",866,28275268.3628045,23602039.7222635,8276.06582055679,6608.07636036421,4673228.64054094,1667.98946019259,28686560.5633108
"867",867,-113313784.148921,-90783012.7531326,11102.0814523113,9190.06947771989,-22530771.3957881,1912.01197459143,60771010.8876167
"868",868,42944151.1744915,34699388.1828372,11301.5055002815,9587.61116080755,8244762.99165425,1713.89433947397,26033123.7978251
"869",869,760654.995946117,-3674228.38592728,9272.35040154506,7863.59814175093,4434883.3818734,1408.75225979414,23740161.8140093
"870",870,-25857747.3122775,-23493248.4136883,10708.3033937688,8947.34673635271,-2364498.89858919,1760.95665741608,37583632.0469108
"871",871,-97959437.0977977,-81280582.0689407,8857.43731998192,7666.26739983299,-16678855.028857,1191.16992014893,40502253.4318355
"872",872,-136918120.007489,-109594133.052962,10121.0527638911,8633.47365211649,-27323986.9545268,1487.57911177457,57075569.1900183
"873",873,77989539.577364,71406150.9565118,10122.7742791399,8938.65840348504,6583388.62085219,1184.11587565489,17098928.8922457
"874",874,-36679065.9278832,-20741661.9349403,11268.6124398374,9315.57550444637,-15937403.9929429,1953.03693539106,54998142.7007641
"875",875,-29770412.1906778,-22385314.3061628,11331.9572681453,9744.54604620032,-7385097.88451494,1587.41122194497,39133322.3234144
"876",876,-138211910.160424,-109234236.136996,8229.92324380402,6831.16959744923,-28977674.0234282,1398.75364635479,56952746.950524
"877",877,-21807518.8638885,-19297385.1605465,12943.1737353937,10720.5768654327,-2510133.70334202,2222.59686996099,46962071.1025618
"878",878,-72933380.4689752,-65326141.5944659,8659.95010229708,7580.04085526266,-7607238.87450932,1079.90924703442,29205423.8151977
"879",879,-23473443.3994203,-20445846.6729273,10877.7675994897,9587.53182137019,-3027596.72649298,1290.23577811947,28832312.2888824
"880",880,-106879777.461349,-96590919.6976551,7372.76123430812,6473.01583926458,-10288857.7636937,899.745395043537,28283765.6645644
"881",881,-7874605.06225611,-405278.932284738,12124.8498494873,9722.86851493629,-7469326.12997137,2401.98133455096,55508952.8209907
"882",882,17638765.8040636,16702338.9080963,7505.65389414842,6454.73731303271,936426.895967267,1050.91658111571,20081904.726347
"883",883,-37581698.4370491,-34523522.4695499,7004.03553659634,6056.38487154968,-3058175.96749912,947.65066504666,22011189.2684323
"884",884,-85417468.0451305,-70632494.0235787,10788.468498386,9161.68495825791,-14784974.0215518,1626.78354012809,47320644.8241135
"885",885,60499229.5359872,55232987.0066026,8838.27043333608,7623.80762973636,5266242.52938455,1214.46280359972,19023013.5426099
"886",886,-13974594.7547974,-11947946.4398825,10904.719775358,9503.752423129,-2026648.31491487,1400.96735222904,30045995.3594958
"887",887,16257057.9036397,18150805.98419,10324.8863926699,8273.6068357851,-1893748.0805503,2051.27955688477,42919339.2182457
"888",888,-15232253.3284419,-9433551.48775774,8835.05397083795,7020.75603878977,-5798701.84068421,1814.29793204817,42084660.4816477
"889",889,-37608232.3069151,-31287353.8065906,5886.23175731229,5114.10123136136,-6320878.50032454,772.130525950933,21763489.0193432
"890",890,-61192163.762818,-45033842.304536,10528.3840197502,8928.70109772376,-16158321.458282,1599.68292202639,48151979.8988098
"891",891,171563941.341955,138312265.066449,10159.0794187976,8287.55422528506,33251676.2755057,1871.52519351251,4178827.59474462
"892",892,36475900.0363789,30604024.2942822,7955.75613852196,7081.5395727338,5871875.74209666,874.216565788154,11612455.5736664
"893",893,-63145993.6355357,-53732261.4174797,8443.59698302168,7556.99645870901,-9413732.21805597,886.600524312669,27145742.7043094
